0, 2.00000000000
1, 2.94472627925
2, 3.16689561232
3, 2.95571227458
4, 2.92792990084
5, 3.05408316753
6, 3.03149835062
7, 2.95043228727
8, 2.99426065727
9, 3.04265333155
10, 2.99072091302
11, 2.96848902319
12, 3.02036808825
13, 3.02140351000
14, 2.97530778569
15, 2.99079679116
16, 3.02704939840
17, 2.99977793511
18, 2.97599924171
19, 3.01021969516
20, 3.02023784645
21, 2.98386188569
22, 2.98760170559
23, 3.02158248977
24, 3.00530096116
25, 2.97779374938
26, 3.00430244547
27, 3.02195716438
28, 2.98847504974
29, 2.98314774654
30, 3.01960713931
31, 3.01120424832
32, 2.97628477299
33, 2.99862340563
34, 3.02719037605
35, 2.99199235533
36, 2.97468510212
37, 3.02032231784
38, 3.02149829612
39, 2.96927256699
40, 2.98908801768
41, 3.04238952302
42, 2.99636172299
43, 2.94987759199
44, 3.02898948001
45, 3.05596126313
46, 2.93076974021
47, 2.95121588997
48, 3.16378095809
49, 2.96033759422
50, 2.02840087899
51, 1.07142163007
52, .83028828724
53, 1.03962423030
54, 1.07479411033
55, .94792253823
56, .96603570299
57, 1.04890818774
58, 1.00783993059
59, .95716616885
60, 1.00761944548
61, 1.03223343131
62, .98080566094
63, .97755382607
64, 1.02401757319
65, 1.01038215550
66, .97314481190
67, .99906406161
68, 1.02423786187
69, .99078545492
70, .97917010520
71, 1.01539023342
72, 1.01324646698
73, .97883430392
74, .99370986580
75, 1.02216103154
76, .99670342824
77, .97771100708
78, 1.01062818354
79, 1.01753126091
80, .98106093473
81, .98783372340
82, 1.02338190713
83, 1.00252536547
84, .97272205122
85, 1.00679787279
86, 1.02588452563
87, .98079514379
88, .97741713052
89, 1.02988458734
90, 1.01251501301
91, .95795665527
92, 1.00154089641
93, 1.05057188206
94, .97355700931
95, .94229072052
96, 1.06628162104
97, 1.05310728578
98, .83961874990
99, 1.02459174365
100, 1.94321704082
